onset_sec,duration_sec,pitch,velocity,track,channel,id
22.182291,0.065625,79,68,0,0,n237
22.284374,0.061458334,78,59,0,0,n238
22.398958,0.051041666,79,65,0,0,n239
22.491667,0.12708333,80,64,0,0,n240
22.534374,0.088541664,65,53,0,0,n241
22.613543,0.1,81,61,0,0,n242
22.705208,0.128125,84,57,0,0,n243
22.805208,0.108333334,83,60,0,0,n244
22.915625,0.11145833,86,68,0,0,n245
22.966667,0.079166666,60,49,0,0,n246
23.0,0.12083333,84,62,0,0,n247
23.082293,0.08020833,83,67,0,0,n248
23.166666,0.036458332,81,61,0,0,n249
23.319792,0.079166666,81,69,0,0,n250
23.357292,0.35,64,51,0,0,n251
23.358334,0.38854167,60,51,0,0,n252
23.441668,0.10104167,79,65,0,0,n253
23.55625,0.10625,88,65,0,0,n254
23.635416,0.15416667,86,69,0,0,n255
23.75,0.115625,84,64,0,0,n256
23.857292,0.05,83,56,0,0,n257
23.922916,0.053125,81,61,0,0,n258
24.033333,0.044791665,61,65,0,0,n259
24.048958,0.026041666,79,62,0,0,n260
24.172916,0.09583333,79,67,0,0,n261
24.204166,0.44166666,62,61,0,0,n262
24.292707,0.098958336,77,67,0,0,n263
24.397917,0.11875,86,73,0,0,n264
24.485416,0.15625,84,69,0,0,n265
24.597918,0.114583336,83,64,0,0,n266
24.678125,0.054166667,81,62,0,0,n267
24.76875,0.033333335,79,61,0,0,n268
24.867708,0.059375,59,64,0,0,n269
24.86875,0.022916667,77,66,0,0,n270
24.992708,0.098958336,77,64,0,0,n271
25.023958,0.38229167,60,63,0,0,n272
25.109375,0.09791667,76,65,0,0,n273
25.214582,0.121875,84,71,0,0,n274
25.311459,0.153125,83,68,0,0,n275
25.421875,0.110416666,81,61,0,0,n276
25.510416,0.060416665,79,63,0,0,n277
25.590626,0.065625,77,61,0,0,n278
25.683332,0.084375,57,56,0,0,n279
25.705208,0.10729167,76,67,0,0,n280
25.853125,0.24479167,74,63,0,0,n281
25.857292,0.265625,53,58,0,0,n282
26.088541,0.22708334,81,66,0,0,n283
26.28125,0.21770833,79,66,0,0,n284
26.313541,0.15520833,55,47,0,0,n285
26.516666,0.225,71,59,0,0,n286
26.763542,0.12708333,60,51,0,0,n287
26.775,0.52708334,72,53,0,0,n288
27.265625,0.071875,48,47,0,0,n289
27.738543,0.059375,81,55,0,0,n290
27.745832,0.06666667,64,56,0,0,n291
27.827084,0.058333334,79,60,0,0,n292
27.954166,0.063541666,78,56,0,0,n293
28.057291,0.06979167,79,55,0,0,n294
28.159374,0.09791667,78,64,0,0,n295
28.160418,0.07604167,55,44,0,0,n296
28.285418,0.058333334,79,53,0,0,n297
28.354166,0.104166664,81,57,0,0,n298
28.440624,0.046875,79,59,0,0,n299
28.590626,0.10729167,62,51,0,0,n300
28.590626,0.1,79,69,0,0,n301
28.716667,0.032291666,77,53,0,0,n302
28.773958,0.08229167,76,61,0,0,n303
28.879168,0.048958335,77,51,0,0,n304
28.960417,0.0875,76,51,0,0,n305
28.970833,0.08958333,55,51,0,0,n306
29.064583,0.054166667,77,51,0,0,n307
29.151041,0.10208333,79,64,0,0,n308
29.25,0.051041666,77,63,0,0,n309
29.391666,0.08958333,60,48,0,0,n310
29.407291,0.104166664,77,58,0,0,n311
29.498959,0.09375,76,69,0,0,n312
29.614584,0.04375,75,60,0,0,n313
29.7,0.075,76,56,0,0,n314
29.7875,0.09583333,75,64,0,0,n315
29.809376,0.0875,55,47,0,0,n316
29.89375,0.065625,76,68,0,0,n317
29.994791,0.096875,77,66,0,0,n318
30.064583,0.057291668,76,60,0,0,n319
30.215626,0.061458334,76,68,0,0,n320
30.221874,0.12604167,65,61,0,0,n321
30.325,0.059375,74,64,0,0,n322
30.434376,0.054166667,73,61,0,0,n323
30.536459,0.051041666,74,57,0,0,n324
30.613543,0.096875,73,65,0,0,n325
30.64375,0.06458333,55,46,0,0,n326
30.736458,0.05625,74,60,0,0,n327
30.835417,0.06458333,76,63,0,0,n328
30.922916,0.06458333,74,69,0,0,n329
31.089582,0.6177083,64,51,0,0,n330
31.090626,0.078125,81,68,0,0,n331
31.113543,0.59791666,55,43,0,0,n332
31.208334,0.084375,79,69,0,0,n333
31.319792,0.083333336,78,68,0,0,n334
31.421875,0.088541664,79,74,0,0,n335
31.502083,0.23854166,88,73,0,0,n336
31.610416,0.15833333,84,75,0,0,n337
31.715626,0.084375,81,73,0,0,n338
31.801043,0.044791665,79,66,0,0,n339
31.938541,0.57604164,62,60,0,0,n340
31.942709,0.084375,79,73,0,0,n341
31.948957,0.56458336,55,51,0,0,n342
32.035416,0.10729167,77,69,0,0,n343
32.15625,0.08229167,76,68,0,0,n344
32.260418,0.09375,77,65,0,0,n345
32.354168,0.11666667,86,70,0,0,n346
32.4625,0.13645834,83,68,0,0,n347
32.565624,0.078125,79,68,0,0,n348
32.652084,0.040625,77,61,0,0,n349
32.777084,0.09375,77,74,0,0,n350
32.784374,0.5104167,60,53,0,0,n351
32.816666,0.48333332,55,52,0,0,n352
32.890625,0.096875,76,69,0,0,n353
33.002083,0.084375,75,71,0,0,n354
33.102085,0.09583333,76,64,0,0,n355
33.196877,0.121875,84,71,0,0,n356
33.327084,0.13333334,79,70,0,0,n357
33.452084,0.088541664,77,58,0,0,n358
33.5,0.19479166,60,53,0,0,n359
33.534374,0.140625,76,66,0,0,n360
33.70729,0.55625,79,65,0,0,n361
33.713543,0.515625,64,52,0,0,n362
33.722916,0.7104167,55,45,0,0,n363
34.21875,0.23854166,76,52,0,0,n364
34.228127,0.209375,60,43,0,0,n365
34.45,0.21770833,74,58,0,0,n366
34.453125,0.21666667,59,46,0,0,n367
35.089584,0.06458333,48,51,0,0,n368
35.096874,0.088541664,74,61,0,0,n369
35.204166,0.046875,72,56,0,0,n370
35.297916,0.047916666,71,53,0,0,n371
35.38125,0.09583333,72,58,0,0,n372
35.49271,0.059375,71,55,0,0,n373
35.515625,0.08229167,60,47,0,0,n374
35.598957,0.057291668,72,50,0,0,n375
35.678123,0.094791666,71,63,0,0,n376
35.795834,0.075,72,64,0,0,n377
35.915627,0.088541664,81,62,0,0,n378
35.94896,0.090625,64,53,0,0,n379
36.040627,0.08958333,79,64,0,0,n380
36.14375,0.06979167,78,65,0,0,n381
36.264584,0.052083332,79,64,0,0,n382
36.357292,0.06875,60,55,0,0,n383
36.360416,0.06666667,78,67,0,0,n384
36.452084,0.053125,79,64,0,0,n385
36.55521,0.058333334,78,64,0,0,n386
36.647915,0.055208333,79,65,0,0,n387
36.74896,0.123958334,80,66,0,0,n388
36.817707,0.072916664,65,43,0,0,n389
36.875,0.09583333,81,61,0,0,n390
36.9625,0.12916666,84,62,0,0,n391
37.06875,0.11145833,83,59,0,0,n392
37.182293,0.10729167,86,65,0,0,n393
37.183334,0.12916666,60,42,0,0,n394
37.271873,0.11354167,84,59,0,0,n395
37.346874,0.090625,83,65,0,0,n396
37.434376,0.041666668,81,60,0,0,n397
37.59271,0.08645833,81,69,0,0,n398
37.614582,0.359375,64,52,0,0,n399
37.615623,0.39791667,60,52,0,0,n400
37.71771,0.103125,79,64,0,0,n401
37.821877,0.11145833,88,73,0,0,n402
37.920834,0.134375,86,70,0,0,n403
38.029167,0.11875,84,66,0,0,n404
38.11354,0.08125,83,67,0,0,n405
38.213543,0.0375,81,62,0,0,n406
38.308334,0.058333334,61,59,0,0,n407
38.328125,0.036458332,79,67,0,0,n408
38.460415,0.084375,79,66,0,0,n409
38.46771,0.44583333,62,66,0,0,n410
38.571877,0.098958336,77,63,0,0,n411
38.679165,0.072916664,86,80,0,0,n412
38.772915,0.14479166,84,74,0,0,n413
38.880207,0.119791664,83,68,0,0,n414
38.985416,0.06875,81,67,0,0,n415
39.065624,0.0375,79,65,0,0,n416
39.15,0.05625,59,64,0,0,n417
39.179165,0.036458332,77,68,0,0,n418
39.298958,0.098958336,77,67,0,0,n419
39.317707,0.37604168,60,66,0,0,n420
39.41354,0.084375,76,67,0,0,n421
39.53125,0.11770833,84,74,0,0,n422
39.633335,0.140625,83,69,0,0,n423
39.74375,0.06875,81,59,0,0,n424
39.795834,0.08020833,79,67,0,0,n425
39.892708,0.061458334,77,64,0,0,n426
39.965626,0.108333334,57,59,0,0,n427
40.00729,0.128125,76,65,0,0,n428
40.130207,0.30416667,53,65,0,0,n429
40.142708,0.24583334,74,70,0,0,n430
40.377083,0.23125,81,65,0,0,n431
40.589584,0.21458334,79,63,0,0,n432
40.603127,0.175,55,55,0,0,n433
40.827084,0.225,71,62,0,0,n434
41.078125,0.9302083,72,55,0,0,n435
41.080208,0.15104167,60,50,0,0,n436
41.598957,0.5375,48,51,0,0,n437
